,year,week,team_name,score,opp_score,opp_team_name,win,week_avg,plus_minus,opp_plus_minus
0,2021,3,Artful Dodger,86.0,137.5,Kip Schwartz,False,108.85,-22.849999999999994,28.650000000000006
1,2021,3,Kip Schwartz,137.5,86.0,Artful Dodger,True,108.85,28.650000000000006,-22.849999999999994
2,2021,3,TheBetter brown brother,101.0,76.0,Team Miles High,True,108.85,-7.849999999999994,-32.849999999999994
3,2021,3,Team Miles High,76.0,101.0,TheBetter brown brother,False,108.85,-32.849999999999994,-7.849999999999994
4,2021,3,Team Han,139.5,115.0,Coon Daddy,True,108.85,30.650000000000006,6.150000000000006
5,2021,3,Coon Daddy,115.0,139.5,Team Han,False,108.85,6.150000000000006,30.650000000000006
6,2021,3,Geico Trap,130.5,125.5,EZ Sweezy,True,108.85,21.650000000000006,16.650000000000006
7,2021,3,EZ Sweezy,125.5,130.5,Geico Trap,False,108.85,16.650000000000006,21.650000000000006
8,2021,3,Team Dildo Gaggins,101.0,76.5,Strip Club Talent Scouts,True,108.85,-7.849999999999994,-32.349999999999994
9,2021,3,Strip Club Talent Scouts,76.5,101.0,Team Dildo Gaggins,False,108.85,-32.349999999999994,-7.849999999999994
0,2021,4,Artful Dodger,132.0,128.0,Strip Club Talent Scouts,True,107.2,24.799999999999997,20.799999999999997
1,2021,4,Strip Club Talent Scouts,128.0,132.0,Artful Dodger,False,107.2,20.799999999999997,24.799999999999997
2,2021,4,Team Han,77.5,91.5,Team Dildo Gaggins,False,107.2,-29.700000000000003,-15.700000000000003
3,2021,4,Team Dildo Gaggins,91.5,77.5,Team Han,True,107.2,-15.700000000000003,-29.700000000000003
4,2021,4,TheBetter brown brother,111.5,145.5,EZ Sweezy,False,107.2,4.299999999999997,38.3
5,2021,4,EZ Sweezy,145.5,111.5,TheBetter brown brother,True,107.2,38.3,4.299999999999997
6,2021,4,Coon Daddy,105.0,64.5,Geico Trap,True,107.2,-2.200000000000003,-42.7
7,2021,4,Geico Trap,64.5,105.0,Coon Daddy,False,107.2,-42.7,-2.200000000000003
8,2021,4,Kip Schwartz,98.0,118.5,Team Miles High,False,107.2,-9.200000000000003,11.299999999999997
9,2021,4,Team Miles High,118.5,98.0,Kip Schwartz,True,107.2,11.299999999999997,-9.200000000000003
0,2021,5,Team Dildo Gaggins,166.0,111.0,Kip Schwartz,True,121.85,44.150000000000006,-10.849999999999994
1,2021,5,Kip Schwartz,111.0,166.0,Team Dildo Gaggins,False,121.85,-10.849999999999994,44.150000000000006
2,2021,5,Artful Dodger,162.0,123.0,TheBetter brown brother,True,121.85,40.150000000000006,1.1500000000000057
3,2021,5,TheBetter brown brother,123.0,162.0,Artful Dodger,False,121.85,1.1500000000000057,40.150000000000006
4,2021,5,Team Han,99.5,124.5,Strip Club Talent Scouts,False,121.85,-22.349999999999994,2.6500000000000057
5,2021,5,Strip Club Talent Scouts,124.5,99.5,Team Han,True,121.85,2.6500000000000057,-22.349999999999994
6,2021,5,Geico Trap,133.0,104.5,Team Miles High,True,121.85,11.150000000000006,-17.349999999999994
7,2021,5,Team Miles High,104.5,133.0,Geico Trap,False,121.85,-17.349999999999994,11.150000000000006
8,2021,5,Coon Daddy,119.0,76.0,EZ Sweezy,True,121.85,-2.8499999999999943,-45.849999999999994
9,2021,5,EZ Sweezy,76.0,119.0,Coon Daddy,False,121.85,-45.849999999999994,-2.8499999999999943
0,2021,6,Team Han,114.0,106.5,Geico Trap,True,113.2,0.7999999999999972,-6.700000000000003
1,2021,6,Geico Trap,106.5,114.0,Team Han,False,113.2,-6.700000000000003,0.7999999999999972
2,2021,6,Strip Club Talent Scouts,111.0,121.0,TheBetter brown brother,False,113.2,-2.200000000000003,7.799999999999997
3,2021,6,TheBetter brown brother,121.0,111.0,Strip Club Talent Scouts,True,113.2,7.799999999999997,-2.200000000000003
4,2021,6,Kip Schwartz,121.0,81.0,EZ Sweezy,True,113.2,7.799999999999997,-32.2
5,2021,6,EZ Sweezy,81.0,121.0,Kip Schwartz,False,113.2,-32.2,7.799999999999997
6,2021,6,Artful Dodger,131.0,118.0,Coon Daddy,True,113.2,17.799999999999997,4.799999999999997
7,2021,6,Coon Daddy,118.0,131.0,Artful Dodger,False,113.2,4.799999999999997,17.799999999999997
8,2021,6,Team Dildo Gaggins,133.5,95.0,Team Miles High,True,113.2,20.299999999999997,-18.200000000000003
9,2021,6,Team Miles High,95.0,133.5,Team Dildo Gaggins,False,113.2,-18.200000000000003,20.299999999999997
0,2021,7,Team Han,108.0,78.5,Team Miles High,True,106.4,1.5999999999999943,-27.900000000000006
1,2021,7,Team Miles High,78.5,108.0,Team Han,False,106.4,-27.900000000000006,1.5999999999999943
2,2021,7,Strip Club Talent Scouts,117.0,123.0,Coon Daddy,False,106.4,10.599999999999994,16.599999999999994
3,2021,7,Coon Daddy,123.0,117.0,Strip Club Talent Scouts,True,106.4,16.599999999999994,10.599999999999994
4,2021,7,Artful Dodger,123.0,88.0,Geico Trap,True,106.4,16.599999999999994,-18.400000000000006
5,2021,7,Geico Trap,88.0,123.0,Artful Dodger,False,106.4,-18.400000000000006,16.599999999999994
6,2021,7,Kip Schwartz,65.0,155.0,TheBetter brown brother,False,106.4,-41.400000000000006,48.599999999999994
7,2021,7,TheBetter brown brother,155.0,65.0,Kip Schwartz,True,106.4,48.599999999999994,-41.400000000000006
8,2021,7,Team Dildo Gaggins,138.0,68.5,EZ Sweezy,True,106.4,31.599999999999994,-37.900000000000006
9,2021,7,EZ Sweezy,68.5,138.0,Team Dildo Gaggins,False,106.4,-37.900000000000006,31.599999999999994
0,2021,8,Team Han,141.5,97.5,EZ Sweezy,True,98.5,43.0,-1.0
1,2021,8,EZ Sweezy,97.5,141.5,Team Han,False,98.5,-1.0,43.0
2,2021,8,Team Dildo Gaggins,119.5,78.0,TheBetter brown brother,True,98.5,21.0,-20.5
3,2021,8,TheBetter brown brother,78.0,119.5,Team Dildo Gaggins,False,98.5,-20.5,21.0
4,2021,8,Artful Dodger,94.5,102.5,Team Miles High,False,98.5,-4.0,4.0
5,2021,8,Team Miles High,102.5,94.5,Artful Dodger,True,98.5,4.0,-4.0
6,2021,8,Kip Schwartz,82.5,85.5,Coon Daddy,False,98.5,-16.0,-13.0
7,2021,8,Coon Daddy,85.5,82.5,Kip Schwartz,True,98.5,-13.0,-16.0
8,2021,8,Strip Club Talent Scouts,100.0,83.5,Geico Trap,True,98.5,1.5,-15.0
9,2021,8,Geico Trap,83.5,100.0,Strip Club Talent Scouts,False,98.5,-15.0,1.5
0,2021,9,Team Han,64.5,66.0,Artful Dodger,False,92.2,-27.700000000000003,-26.200000000000003
1,2021,9,Artful Dodger,66.0,64.5,Team Han,True,92.2,-26.200000000000003,-27.700000000000003
2,2021,9,Team Dildo Gaggins,88.5,106.0,Coon Daddy,False,92.2,-3.700000000000003,13.799999999999997
3,2021,9,Coon Daddy,106.0,88.5,Team Dildo Gaggins,True,92.2,13.799999999999997,-3.700000000000003
4,2021,9,Geico Trap,101.5,96.0,TheBetter brown brother,True,92.2,9.299999999999997,3.799999999999997
5,2021,9,TheBetter brown brother,96.0,101.5,Geico Trap,False,92.2,3.799999999999997,9.299999999999997
6,2021,9,EZ Sweezy,121.0,110.5,Team Miles High,True,92.2,28.799999999999997,18.299999999999997
7,2021,9,Team Miles High,110.5,121.0,EZ Sweezy,False,92.2,18.299999999999997,28.799999999999997
8,2021,9,Strip Club Talent Scouts,96.0,72.0,Kip Schwartz,True,92.2,3.799999999999997,-20.200000000000003
9,2021,9,Kip Schwartz,72.0,96.0,Strip Club Talent Scouts,False,92.2,-20.200000000000003,3.799999999999997
0,2021,10,Kip Schwartz,92.5,80.0,Team Han,True,101.3,-8.799999999999997,-21.299999999999997
1,2021,10,Team Han,80.0,92.5,Kip Schwartz,False,101.3,-21.299999999999997,-8.799999999999997
2,2021,10,Strip Club Talent Scouts,89.0,115.5,Team Miles High,False,101.3,-12.299999999999997,14.200000000000003
3,2021,10,Team Miles High,115.5,89.0,Strip Club Talent Scouts,True,101.3,14.200000000000003,-12.299999999999997
4,2021,10,Coon Daddy,102.5,72.0,TheBetter brown brother,True,101.3,1.2000000000000028,-29.299999999999997
5,2021,10,TheBetter brown brother,72.0,102.5,Coon Daddy,False,101.3,-29.299999999999997,1.2000000000000028
6,2021,10,EZ Sweezy,93.5,100.0,Geico Trap,False,101.3,-7.799999999999997,-1.2999999999999972
7,2021,10,Geico Trap,100.0,93.5,EZ Sweezy,True,101.3,-1.2999999999999972,-7.799999999999997
8,2021,10,Team Dildo Gaggins,106.5,161.5,Artful Dodger,False,101.3,5.200000000000003,60.2
9,2021,10,Artful Dodger,161.5,106.5,Team Dildo Gaggins,True,101.3,60.2,5.200000000000003
0,2022,1,Artful Dodger,139.5,155.0,Team Han,False,106.3,33.2,48.7
1,2022,1,Team Han,155.0,139.5,Artful Dodger,True,106.3,48.7,33.2
2,2022,1,Kip Schwartz,135.5,74.5,Foxconn's Nets Installer,True,106.3,29.200000000000003,-31.799999999999997
3,2022,1,Foxconn's Nets Installer,74.5,135.5,Kip Schwartz,False,106.3,-31.799999999999997,29.200000000000003
4,2022,1,Team Miles High,107.0,85.5,EZ Sweezy,True,106.3,0.7000000000000028,-20.799999999999997
5,2022,1,EZ Sweezy,85.5,107.0,Team Miles High,False,106.3,-20.799999999999997,0.7000000000000028
6,2022,1,Team Dildo Gaggins,112.0,90.5,Geico Trap,True,106.3,5.700000000000003,-15.799999999999997
7,2022,1,Geico Trap,90.5,112.0,Team Dildo Gaggins,False,106.3,-15.799999999999997,5.700000000000003
8,2022,1,TheBetter brown brother,73.0,90.5,Coon Daddy,False,106.3,-33.3,-15.799999999999997
9,2022,1,Coon Daddy,90.5,73.0,TheBetter brown brother,True,106.3,-15.799999999999997,-33.3
0,2022,2,Artful Dodger,118.0,146.0,Team Dildo Gaggins,False,114.25,3.75,31.75
1,2022,2,Team Dildo Gaggins,146.0,118.0,Artful Dodger,True,114.25,31.75,3.75
2,2022,2,Coon Daddy,75.0,88.5,Team Miles High,False,114.25,-39.25,-25.75
3,2022,2,Team Miles High,88.5,75.0,Coon Daddy,True,114.25,-25.75,-39.25
4,2022,2,Team Han,135.0,118.5,Kip Schwartz,True,114.25,20.75,4.25
5,2022,2,Kip Schwartz,118.5,135.0,Team Han,False,114.25,4.25,20.75
6,2022,2,TheBetter brown brother,91.5,131.5,Geico Trap,False,114.25,-22.75,17.25
7,2022,2,Geico Trap,131.5,91.5,TheBetter brown brother,True,114.25,17.25,-22.75
8,2022,2,Foxconn's Nets Installer,108.5,130.0,EZ Sweezy,False,114.25,-5.75,15.75
9,2022,2,EZ Sweezy,130.0,108.5,Foxconn's Nets Installer,True,114.25,15.75,-5.75
0,2022,3,Artful Dodger,86.0,77.0,Kip Schwartz,True,93.9,-7.900000000000006,-16.900000000000006
1,2022,3,Kip Schwartz,77.0,86.0,Artful Dodger,False,93.9,-16.900000000000006,-7.900000000000006
2,2022,3,TheBetter brown brother,108.5,102.5,Team Miles High,True,93.9,14.599999999999994,8.599999999999994
3,2022,3,Team Miles High,102.5,108.5,TheBetter brown brother,False,93.9,8.599999999999994,14.599999999999994
4,2022,3,Team Han,96.5,79.5,Coon Daddy,True,93.9,2.5999999999999943,-14.400000000000006
5,2022,3,Coon Daddy,79.5,96.5,Team Han,False,93.9,-14.400000000000006,2.5999999999999943
6,2022,3,Geico Trap,105.5,98.0,EZ Sweezy,True,93.9,11.599999999999994,4.099999999999994
7,2022,3,EZ Sweezy,98.0,105.5,Geico Trap,False,93.9,4.099999999999994,11.599999999999994
8,2022,3,Team Dildo Gaggins,87.0,98.5,Foxconn's Nets Installer,False,93.9,-6.900000000000006,4.599999999999994
9,2022,3,Foxconn's Nets Installer,98.5,87.0,Team Dildo Gaggins,True,93.9,4.599999999999994,-6.900000000000006
0,2022,4,Artful Dodger,61.0,104.5,Foxconn's Nets Installer,False,105.05,-44.05,-0.5499999999999972
1,2022,4,Foxconn's Nets Installer,104.5,61.0,Artful Dodger,True,105.05,-0.5499999999999972,-44.05
2,2022,4,Team Han,120.5,94.0,Team Dildo Gaggins,True,105.05,15.450000000000003,-11.049999999999997
3,2022,4,Team Dildo Gaggins,94.0,120.5,Team Han,False,105.05,-11.049999999999997,15.450000000000003
4,2022,4,TheBetter brown brother,128.5,150.0,EZ Sweezy,False,105.05,23.450000000000003,44.95
5,2022,4,EZ Sweezy,150.0,128.5,TheBetter brown brother,True,105.05,44.95,23.450000000000003
6,2022,4,Coon Daddy,114.5,92.5,Geico Trap,True,105.05,9.450000000000003,-12.549999999999997
7,2022,4,Geico Trap,92.5,114.5,Coon Daddy,False,105.05,-12.549999999999997,9.450000000000003
8,2022,4,Kip Schwartz,96.5,88.5,Team Miles High,True,105.05,-8.549999999999997,-16.549999999999997
9,2022,4,Team Miles High,88.5,96.5,Kip Schwartz,False,105.05,-16.549999999999997,-8.549999999999997
0,2022,5,Team Dildo Gaggins,113.5,108.5,Kip Schwartz,True,106.3,7.200000000000003,2.200000000000003
1,2022,5,Kip Schwartz,108.5,113.5,Team Dildo Gaggins,False,106.3,2.200000000000003,7.200000000000003
2,2022,5,Artful Dodger,104.0,113.5,TheBetter brown brother,False,106.3,-2.299999999999997,7.200000000000003
3,2022,5,TheBetter brown brother,113.5,104.0,Artful Dodger,True,106.3,7.200000000000003,-2.299999999999997
4,2022,5,Team Han,144.5,123.0,Foxconn's Nets Installer,True,106.3,38.2,16.700000000000003
5,2022,5,Foxconn's Nets Installer,123.0,144.5,Team Han,False,106.3,16.700000000000003,38.2
6,2022,5,Geico Trap,77.0,76.5,Team Miles High,True,106.3,-29.299999999999997,-29.799999999999997
7,2022,5,Team Miles High,76.5,77.0,Geico Trap,False,106.3,-29.799999999999997,-29.299999999999997
8,2022,5,Coon Daddy,88.5,114.0,EZ Sweezy,False,106.3,-17.799999999999997,7.700000000000003
9,2022,5,EZ Sweezy,114.0,88.5,Coon Daddy,True,106.3,7.700000000000003,-17.799999999999997
0,2022,6,Team Han,106.5,107.0,Geico Trap,False,93.5,13.0,13.5
1,2022,6,Geico Trap,107.0,106.5,Team Han,True,93.5,13.5,13.0
2,2022,6,Foxconn's Nets Installer,87.5,83.5,TheBetter brown brother,True,93.5,-6.0,-10.0
3,2022,6,TheBetter brown brother,83.5,87.5,Foxconn's Nets Installer,False,93.5,-10.0,-6.0
4,2022,6,Kip Schwartz,68.0,76.5,EZ Sweezy,False,93.5,-25.5,-17.0
5,2022,6,EZ Sweezy,76.5,68.0,Kip Schwartz,True,93.5,-17.0,-25.5
6,2022,6,Artful Dodger,105.5,74.0,Coon Daddy,True,93.5,12.0,-19.5
7,2022,6,Coon Daddy,74.0,105.5,Artful Dodger,False,93.5,-19.5,12.0
8,2022,6,Team Dildo Gaggins,95.0,131.5,Team Miles High,False,93.5,1.5,38.0
9,2022,6,Team Miles High,131.5,95.0,Team Dildo Gaggins,True,93.5,38.0,1.5
0,2022,7,Team Han,88.5,122.0,Team Miles High,False,97.95,-9.450000000000003,24.049999999999997
1,2022,7,Team Miles High,122.0,88.5,Team Han,True,97.95,24.049999999999997,-9.450000000000003
2,2022,7,Foxconn's Nets Installer,112.5,64.5,Coon Daddy,True,97.95,14.549999999999997,-33.45
3,2022,7,Coon Daddy,64.5,112.5,Foxconn's Nets Installer,False,97.95,-33.45,14.549999999999997
4,2022,7,Artful Dodger,77.5,89.5,Geico Trap,False,97.95,-20.450000000000003,-8.450000000000003
5,2022,7,Geico Trap,89.5,77.5,Artful Dodger,True,97.95,-8.450000000000003,-20.450000000000003
6,2022,7,Kip Schwartz,88.0,109.5,TheBetter brown brother,False,97.95,-9.950000000000003,11.549999999999997
7,2022,7,TheBetter brown brother,109.5,88.0,Kip Schwartz,True,97.95,11.549999999999997,-9.950000000000003
8,2022,7,Team Dildo Gaggins,117.0,110.5,EZ Sweezy,True,97.95,19.049999999999997,12.549999999999997
9,2022,7,EZ Sweezy,110.5,117.0,Team Dildo Gaggins,False,97.95,12.549999999999997,19.049999999999997
0,2022,8,Team Han,104.0,97.5,EZ Sweezy,True,113.85,-9.849999999999994,-16.349999999999994
1,2022,8,EZ Sweezy,97.5,104.0,Team Han,False,113.85,-16.349999999999994,-9.849999999999994
2,2022,8,Team Dildo Gaggins,138.5,123.5,TheBetter brown brother,True,113.85,24.650000000000006,9.650000000000006
3,2022,8,TheBetter brown brother,123.5,138.5,Team Dildo Gaggins,False,113.85,9.650000000000006,24.650000000000006
4,2022,8,Artful Dodger,94.0,98.5,Team Miles High,False,113.85,-19.849999999999994,-15.349999999999994
5,2022,8,Team Miles High,98.5,94.0,Artful Dodger,True,113.85,-15.349999999999994,-19.849999999999994
6,2022,8,Kip Schwartz,141.0,112.0,Coon Daddy,True,113.85,27.150000000000006,-1.8499999999999943
7,2022,8,Coon Daddy,112.0,141.0,Kip Schwartz,False,113.85,-1.8499999999999943,27.150000000000006
8,2022,8,Foxconn's Nets Installer,137.0,92.5,Geico Trap,True,113.85,23.150000000000006,-21.349999999999994
9,2022,8,Geico Trap,92.5,137.0,Foxconn's Nets Installer,False,113.85,-21.349999999999994,23.150000000000006
0,2022,9,Team Han,130.0,91.0,Artful Dodger,True,102.3,27.700000000000003,-11.299999999999997
1,2022,9,Artful Dodger,91.0,130.0,Team Han,False,102.3,-11.299999999999997,27.700000000000003
2,2022,9,Team Dildo Gaggins,92.5,76.5,Coon Daddy,True,102.3,-9.799999999999997,-25.799999999999997
3,2022,9,Coon Daddy,76.5,92.5,Team Dildo Gaggins,False,102.3,-25.799999999999997,-9.799999999999997
4,2022,9,Geico Trap,128.5,92.5,TheBetter brown brother,True,102.3,26.200000000000003,-9.799999999999997
5,2022,9,TheBetter brown brother,92.5,128.5,Geico Trap,False,102.3,-9.799999999999997,26.200000000000003
6,2022,9,EZ Sweezy,115.5,99.5,Team Miles High,True,102.3,13.200000000000003,-2.799999999999997
7,2022,9,Team Miles High,99.5,115.5,EZ Sweezy,False,102.3,-2.799999999999997,13.200000000000003
8,2022,9,Foxconn's Nets Installer,98.5,98.5,Kip Schwartz,False,102.3,-3.799999999999997,-3.799999999999997
9,2022,9,Kip Schwartz,98.5,98.5,Foxconn's Nets Installer,False,102.3,-3.799999999999997,-3.799999999999997
0,2022,10,Kip Schwartz,129.5,101.0,Team Han,True,94.85,34.650000000000006,6.150000000000006
1,2022,10,Team Han,101.0,129.5,Kip Schwartz,False,94.85,6.150000000000006,34.650000000000006
2,2022,10,Foxconn's Nets Installer,85.5,87.0,Team Miles High,False,94.85,-9.349999999999994,-7.849999999999994
3,2022,10,Team Miles High,87.0,85.5,Foxconn's Nets Installer,True,94.85,-7.849999999999994,-9.349999999999994
4,2022,10,Coon Daddy,86.5,74.5,TheBetter brown brother,True,94.85,-8.349999999999994,-20.349999999999994
5,2022,10,TheBetter brown brother,74.5,86.5,Coon Daddy,False,94.85,-20.349999999999994,-8.349999999999994
6,2022,10,EZ Sweezy,60.0,84.5,Geico Trap,False,94.85,-34.849999999999994,-10.349999999999994
7,2022,10,Geico Trap,84.5,60.0,EZ Sweezy,True,94.85,-10.349999999999994,-34.849999999999994
8,2022,10,Team Dildo Gaggins,109.0,131.0,Artful Dodger,False,94.85,14.150000000000006,36.150000000000006
9,2022,10,Artful Dodger,131.0,109.0,Team Dildo Gaggins,True,94.85,36.150000000000006,14.150000000000006
